9870.9775390625,0.23237791657447815,12,17,1.653254508972168
9888.0498046875,0.1212419793009758,13,17,2.4573373794555664
9897.4287109375,390.44561767578125,12,17,1.653254508972168
9898.169921875,0.8918849229812622,11,17,1.2999165058135986
9899.08203125,66.60508728027344,12,17,1.653254508972168
9902.388671875,269.25909423828125,12,17,1.653254508972168
9903.732421875,0.9099473357200623,13,17,1.6531622409820557
9906.5224609375,326.85784912109375,12,17,1.0690194368362427
9909.828125,182.3460693359375,12,17,1.653254508972168
9911.5322265625,0.5846154689788818,14,17,3.165348529815674
9913.134765625,286.4435729980469,12,17,1.653254508972168
9914.6982421875,236.0825958251953,11,17,1.652876377105713
9916.44140625,244.7731170654297,12,17,1.4626256227493286
9918.00390625,168.10186767578125,11,17,1.652876377105713
9918.921875,120.6641616821289,12,17,1.0172560214996338
9921.3095703125,216.07330322265625,11,17,1.652876377105713
9921.9169921875,72.63871765136719,13,17,1.6531622409820557
9922.2275390625,364.3288269042969,12,17,1.653254508972168
9923.5703125,292.198974609375,13,17,1.6531622409820557
9924.3720703125,244.3368682861328,11,17,1.0701993703842163
9926.876953125,120.98899841308594,13,17,1.6531622409820557
9927.0947265625,161.0630645751953,11,17,1.652876377105713
9927.1875,348.6180419921875,12,17,1.653254508972168
9930.35546875,143.84967041015625,12,17,0.9654925465583801
9930.400390625,337.3661804199219,11,17,1.652876377105713
9931.2294921875,0.28986164927482605,14,17,1.0201575756072998
9931.62890625,440.65118408203125,13,17,1.0338720083236694
9932.974609375,229.9852294921875,12,17,1.653254508972168
9935.359375,311.71551513671875,11,17,1.4637144804000854
9936.2802734375,314.8410949707031,12,17,1.653254508972168
9937.6220703125,364.1704406738281,13,17,1.6531622409820557
9939.4912109375,302.02520751953125,11,17,1.652876377105713
9940.9287109375,54.15167236328125,13,17,1.6531622409820557
9941.1484375,1.1258848905563354,14,17,1.5120742321014404
9941.240234375,380.81793212890625,12,17,1.566152572631836
9944.080078125,391.5477294921875,13,17,0.981416642665863
9944.4501953125,400.52880859375,11,17,1.652876377105713
9945.3740234375,215.2740020751953,12,17,1.653254508972168
9948.6796875,331.67938232421875,12,17,1.653254508972168
9950.0205078125,333.6446838378906,13,17,1.6531622409820557
9950.2353515625,402.6259460449219,11,17,0.9610008001327515
9950.240234375,0.4637489914894104,14,17,1.6531566381454468
9951.3115234375,0.41994717717170715,10,17,1.6540530920028687
9953.6396484375,334.4437255859375,12,17,1.6179159879684448
9954.98046875,318.0576477050781,13,17,1.5507819652557373
9955.193359375,320.8283386230469,11,17,1.652876377105713
9956.9462890625,216.85865783691406,12,17,1.653254508972168
9957.6796875,0.9225767254829407,14,17,1.6531566381454468
9959.11328125,196.48915100097656,13,17,1.6531622409820557
9960.15234375,385.3783264160156,11,17,1.5729130506515503
9960.2529296875,255.49798583984375,12,17,1.230484127998352
9962.419921875,283.9034729003906,13,17,1.6531622409820557
9964.3857421875,343.0352478027344,12,17,1.653254508972168
9965.111328125,295.1658935546875,11,17,1.652876377105713
9965.37109375,26.038761138916016,10,17,1.6540530920028687
9965.9453125,0.9360367655754089,14,17,1.617067813873291
9967.37890625,291.25164794921875,13,17,1.603237271308899
9969.2431640625,327.2749938964844,11,17,1.292320966720581
9969.345703125,389.4344482421875,12,17,1.653254508972168
9970.685546875,200.66514587402344,13,17,1.6531622409820557
9971.9873046875,106.0054931640625,10,17,1.521914005279541
9973.7880859375,3.172477960586548,14,17,1.2300270795822144
9974.1767578125,349.8900451660156,11,17,1.6275123357772827
9975.1318359375,434.70849609375,12,17,1.1976341009140015
9975.2080078125,331.4822998046875,13,17,1.2161744832992554
9977.7763671875,152.3978729248047,10,17,1.6540530920028687
9978.4384765625,57.858741760253906,12,17,1.653254508972168
9979.16015625,335.1834411621094,11,17,1.2415928840637207
9979.77734375,217.28424072265625,13,17,1.6531622409820557
9981.650390625,7.247241020202637,14,17,1.6531566381454468
9981.7451171875,419.7591857910156,12,17,1.653254508972168
9982.73828125,176.59437561035156,10,17,1.6540530920028687
9983.083984375,249.54464721679688,13,17,1.6531622409820557
9983.29296875,293.5560607910156,11,17,1.652876377105713
9984.95703125,180.14654541015625,14,17,1.2825238704681396
9987.4365234375,103.29788970947266,14,17,1.1972111463546753
9987.53125,397.1603088378906,12,17,1.1458706855773926
9987.6591796875,254.46629333496094,13,17,1.2111135721206665
9988.2509765625,361.25970458984375,11,17,1.652876377105713
9988.52734375,219.01832580566406,10,17,1.6540530920028687
9990.5234375,156.97030639648438,13,17,1.6531622409820557
9990.7431640625,159.55557250976562,14,17,1.6531566381454468
9991.8359375,57.80708312988281,10,17,1.6540530920028687
9992.4912109375,304.49456787109375,12,17,1.653254508972168
9992.853515625,237.2337646484375,11,17,1.1831222772598267
9993.830078125,236.29161071777344,13,17,1.6531622409820557
9994.048828125,250.66897583007812,14,17,1.6531566381454468
9995.1435546875,183.6199188232422,10,17,1.6540530920028687
9995.689453125,213.76959228515625,11,17,1.652876377105713
9995.7978515625,158.18165588378906,12,17,1.653254508972168
9997.1357421875,171.14630126953125,13,17,1.6531622409820557
9997.166015625,0.1296447217464447,9,17,1.1549508571624756
9998.6904296875,280.00732421875,14,17,1.14471435546875
9998.8369140625,291.5361633300781,12,17,1.0941071510314941
9998.9951171875,201.97677612304688,11,17,1.652876377105713
10000.1064453125,228.82626342773438,10,17,1.6540530920028687
10001.2685546875,292.792236328125,13,17,1.1586582660675049
10001.583984375,82.07693481445312,12,17,1.653254508972168
10002.30078125,283.6974792480469,11,17,1.652876377105713
10003.1416015625,237.23931884765625,14,17,1.6531566381454468
10004.5751953125,136.76687622070312,13,17,1.6531622409820557
10004.890625,401.1105651855469,12,17,1.653254508972168
10005.8955078125,227.5082550048828,10,17,1.2582448720932007
10006.4326171875,218.73614501953125,11,17,1.1285229921340942
10006.4482421875,200.6751251220703,14,17,1.6531566381454468
10007.8818359375,220.27706909179688,13,17,1.6531622409820557
10009.203125,64.8728256225586,10,17,1.6540530920028687
10009.73828125,292.520751953125,11,17,1.652876377105713
10011.1416015625,334.4131774902344,14,17,1.0922174453735352
10011.1875,203.2830352783203,13,17,1.3735404014587402
10011.2880859375,435.6407775878906,12,17,1.0423437356948853
10012.51171875,218.72129821777344,10,17,1.6540530920028687
10014.697265625,306.5981750488281,11,17,1.652876377105713
10015.3203125,271.44281005859375,13,17,1.6531622409820557
10017.087890625,122.4862289428711,10,17,1.2124712467193604
10017.193359375,392.3653869628906,14,17,1.6531566381454468
10017.2900390625,359.2146301269531,12,17,1.653254508972168
10017.755859375,129.71893310546875,11,17,1.0739237070083618
10019.5283203125,0.18687112629413605,15,17,1.653239130973816
10019.955078125,181.15414428710938,10,17,1.6540530920028687
10020.2802734375,307.88427734375,13,17,1.6531622409820557
10020.482421875,217.0081787109375,11,17,1.652876377105713
10022.25,274.9231872558594,12,17,1.489301323890686
10023.5927734375,357.3850402832031,14,17,1.0397206544876099
10023.7880859375,232.0986785888672,11,17,1.652876377105713
10024.7294921875,116.91805267333984,12,17,0.9905803203582764
10024.9169921875,183.9399871826172,10,17,1.6540530920028687
10026.06640625,319.595947265625,13,17,1.053747534751892
10027.09375,159.2989501953125,11,17,1.652876377105713
10027.9384765625,109.90605926513672,14,17,1.6531566381454468
10028.0361328125,267.7713317871094,12,17,1.653254508972168
10028.224609375,139.1466522216797,10,17,1.3143819570541382
10029.373046875,78.70904541015625,13,17,1.6531622409820557
10030.20703125,255.26913452148438,11,17,1.0193244218826294
10031.2451171875,315.4685363769531,14,17,1.6531566381454468
10031.3427734375,171.50218200683594,12,17,1.653254508972168
10032.3603515625,159.74151611328125,10,17,1.6540530920028687
10032.6787109375,273.1571044921875,13,17,1.6531622409820557
10034.3818359375,3.6923727989196777,9,17,1.293202519416809
10034.5322265625,296.6741943359375,11,17,1.652876377105713
10034.6494140625,246.4676971435547,12,17,1.5410648584365845
10035.66796875,156.91244506835938,10,17,1.6540530920028687
10037.03125,308.69049072265625,14,17,0.9872238636016846
10037.4638671875,195.2496337890625,13,17,1.0012922286987305
10037.837890625,143.5074462890625,11,17,1.652876377105713
10038.5166015625,3.7049129009246826,9,17,1.6540117263793945
10038.7822265625,289.8082580566406,12,17,1.653254508972168
