,energy,time,x,y,z
0,0.0,8812.154579190095,595.5108207857327,600.7873985388167,-127.81400419904575
1,9.423260531279845e-20,8820.49368157005,594.4505119660424,598.6127656614703,-128.44385898838354
2,2726130.166943911,8828.832783950003,593.3902031463522,596.438132784124,-129.0737137777213
3,1129799.532955005,8837.171886329957,592.3298943266619,594.2634999067776,-129.7035685670591
4,7251264.728758035,8845.510988709912,591.2695855069717,592.0888670294312,-130.3334233563969
5,0.0,8853.850091089866,590.2092766872814,589.9142341520849,-130.96327814573468
6,129.608907899139,8862.18919346982,589.1489678675912,587.7396012747386,-131.59313293507245
7,0.0,8870.528295849774,588.0886590479009,585.5649683973921,-132.22298772441025
8,0.0,8878.867398229728,587.0283502282107,583.3903355200457,-132.85284251374804
9,0.0,8887.206500609682,585.9680414085204,581.2157026426994,-133.4826973030858
10,0.0,8895.545602989636,584.9077325888302,579.0410697653531,-134.11255209242358
11,0.0,8903.88470536959,583.84742376914,576.8664368880068,-134.74240688176138
12,0.0,8912.223807749544,582.7871149494498,574.6918040106603,-135.37226167109918
13,0.0,8920.562910129498,581.7268061297596,572.5171711333139,-136.00211646043695
14,0.0,8928.902012509452,580.6664973100693,570.3425382559676,-136.63197124977472
15,0.0,8937.241114889406,579.606188490379,568.1679053786213,-137.26182603911252
16,0.0,8945.58021726936,578.5458796706888,565.9932725012749,-137.89168082845032
17,0.0,8953.919319649314,577.4855708509986,563.8186396239284,-138.5215356177881
18,0.0,8962.258422029268,576.4252620313083,561.6440067465821,-139.15139040712586
19,0.0,8970.597524409222,575.3649532116181,559.4693738692358,-139.78124519646366
20,0.0,8978.936626789176,574.3046443919278,557.2947409918894,-140.41109998580146
21,0.0,8987.27572916913,573.2443355722376,555.1201081145431,-141.04095477513923
22,0.0,8995.614831549085,572.1840267525474,552.9454752371967,-141.670809564477
23,0.0,9003.953933929039,571.1237179328572,550.7708423598503,-142.3006643538148
24,0.0,9012.293036308993,570.0634091131669,548.5962094825039,-142.9305191431526
25,0.0,9020.632138688947,569.0031002934767,546.4215766051576,-143.56037393249036
26,0.0,9028.9712410689,567.9427914737864,544.2469437278112,-144.19022872182813
27,0.0,9037.310343448855,566.8824826540962,542.0723108504649,-144.82008351116593
28,0.0,9045.649445828809,565.8221738344059,539.8976779731186,-145.4499383005037
29,0.0,9053.988548208763,564.7618650147157,537.7230450957721,-146.0797930898415
30,0.0,9062.327650588717,563.7015561950254,535.5484122184257,-146.70964787917927
31,0.0,9070.666752968671,562.6412473753352,533.3737793410794,-147.33950266851707
32,0.0,9079.005855348625,561.5809385556449,531.1991464637331,-147.96935745785484
33,0.0,9087.34495772858,560.5206297359547,529.0245135863867,-148.59921224719264
34,0.0,9095.684060108533,559.4603209162644,526.8498807090403,-149.2290670365304
35,0.0,9104.023162488487,558.4000120965743,524.6752478316939,-149.8589218258682
36,0.0,9112.362264868441,557.339703276884,522.5006149543476,-150.48877661520598
37,0.0,9120.701367248395,556.2793944571938,520.3259820770012,-151.11863140454378
38,0.0,9129.04046962835,555.2190856375036,518.1513491996549,-151.74848619388155
39,0.0,9137.379572008304,554.1587768178133,515.9767163223084,-152.37834098321935
40,0.0,9145.718674388258,553.098467998123,513.8020834449621,-153.00819577255712
41,0.0,9154.057776768212,552.0381591784328,511.62745056761577,-153.63805056189491
42,0.0,9162.396879148166,550.9778503587426,509.4528176902694,-154.26790535123268
43,0.0,9170.73598152812,549.9175415390523,507.27818481292303,-154.89776014057048
44,0.0,9179.075083908074,548.8572327193621,505.10355193557666,-155.52761492990825
45,0.0,9187.414186288028,547.7969238996718,502.9289190582303,-156.15746971924605
46,0.0,9195.753288667982,546.7366150799817,500.7542861808839,-156.78732450858382
47,0.0,9204.092391047936,545.6763062602914,498.5796533035376,-157.41717929792162
48,0.0,9212.43149342789,544.6159974406012,496.4050204261912,-158.0470340872594
49,0.0,9220.770595807844,543.5556886209109,494.2303875488449,-158.6768888765972
50,0.0,9229.109698187798,542.4953798012207,492.05575467149845,-159.30674366593496
51,0.0,9237.448800567752,541.4350709815304,489.88112179415214,-159.93659845527276
52,0.0,9245.787902947706,540.3747621618402,487.7064889168057,-160.56645324461056
53,0.0,9254.12700532766,539.3144533421499,485.5318560394594,-161.19630803394833
54,0.0,9262.466107707614,538.2541445224597,483.35722316211303,-161.8261628232861
55,0.0,9270.805210087568,537.1938357027694,481.18259028476666,-162.4560176126239
56,0.0,9279.144312467522,536.1335268830792,479.0079574074203,-163.0858724019617
57,0.0,9287.483414847477,535.0732180633889,476.8333245300739,-163.71572719129946
58,0.0,9295.82251722743,534.0129092436987,474.65869165272755,-164.34558198063723
59,0.0,9304.161619607385,532.9526004240086,472.4840587753812,-164.97543676997503
60,0.0,9312.500721987339,531.8922916043183,470.3094258980349,-165.60529155931283
61,0.0,9320.839824367293,530.831982784628,468.13479302068845,-166.2351463486506
62,0.0,9329.178926747247,529.7716739649378,465.96016014334214,-166.86500113798837
63,0.0,9337.5180291272,528.7113651452476,463.7855272659957,-167.49485592732617
64,0.0,9345.857131507155,527.6510563255573,461.6108943886494,-168.12471071666397
65,0.0,9354.196233887109,526.5907475058671,459.43626151130303,-168.75456550600174
66,0.0,9362.535336267063,525.5304386861768,457.26162863395666,-169.3844202953395
67,0.0,9370.874438647017,524.4701298664866,455.0869957566103,-170.0142750846773
68,0.0,9379.213541026971,523.4098210467963,452.9123628792639,-170.6441298740151
69,0.0,9387.552643406925,522.3495122271061,450.73773000191756,-171.27398466335288
70,0.0,9395.89174578688,521.2892034074159,448.5630971245712,-171.90383945269065
71,0.0,9404.230848166833,520.2288945877257,446.3884642472248,-172.53369424202845
72,0.0,9412.569950546787,519.1685857680354,444.21383136987845,-173.16354903136624
73,0.0,9420.909052926741,518.1082769483452,442.03919849253214,-173.79340382070401
