,energy,time,x,y,z
140,0.0,10291.586242219832,-366.4249943075424,-254.11096826040665,-509.4248155288795
141,0.0,10299.925344599786,-366.1885864532346,-251.63519969707954,-509.1704902504208
142,0.0,10308.26444697974,-365.95217859892676,-249.15943113375243,-508.9161649719621
143,2.5310613458854587e-29,10316.603549359694,-365.71577074461896,-246.6836625704253,-508.66183969350334
144,28.67873478836714,10324.942651739648,-365.4793628903111,-244.2078940070982,-508.40751441504466
145,337.16223497640425,10333.281754119602,-365.2429550360033,-241.73212544377105,-508.1531891365859
146,1.0296861052973787e-19,10341.620856499556,-365.0065471816955,-239.25635688044395,-507.8988638581272
147,0.0,10349.95995887951,-364.77013932738765,-236.7805883171168,-507.6445385796685
148,0.0,10358.299061259464,-364.53373147307985,-234.30481975378967,-507.39021330120977
149,0.0,10366.638163639418,-364.297323618772,-231.82905119046256,-507.13588802275103
150,0.0,10374.977266019372,-364.0609157644642,-229.35328262713543,-506.88156274429235
151,0.0,10383.316368399326,-363.82450791015634,-226.87751406380832,-506.6272374658336
152,0.0,10391.65547077928,-363.58810005584854,-224.40174550048118,-506.37291218737494
153,0.0,10399.994573159234,-363.35169220154074,-221.92597693715408,-506.1185869089162
154,0.0,10408.333675539188,-363.1152843472329,-219.45020837382694,-505.86426163045746
155,10.361104570530246,10416.672777919142,-362.8788764929251,-216.97443981049983,-505.6099363519988
156,0.0,10425.011880299096,-362.64246863861723,-214.4986712471727,-505.35561107354005
157,46.17103612883281,10433.35098267905,-362.40606078430943,-212.0229026838456,-505.1012857950813
158,0.0,10441.690085059005,-362.1696529300016,-209.54713412051845,-504.84696051662263
159,0.0,10450.029187438959,-361.9332450756938,-207.07136555719134,-504.5926352381639
160,0.0,10458.368289818913,-361.696837221386,-204.5955969938642,-504.33830995970516
161,0.0,10466.707392198867,-361.4604293670781,-202.11982843053707,-504.0839846812465
162,1.5740080097023927e-19,10475.04649457882,-361.2240215127703,-199.64405986720996,-503.82965940278774
163,222.1421338669447,10483.385596958775,-360.98761365846246,-197.16829130388282,-503.57533412432906
164,33.26147132992446,10491.724699338729,-360.75120580415467,-194.69252274055572,-503.3210088458703
165,0.0,10500.063801718683,-360.5147979498468,-192.21675417722858,-503.0666835674116
166,0.0,10508.402904098637,-360.278390095539,-189.74098561390147,-502.8123582889529
167,0.0,10516.742006478591,-360.0419822412312,-187.26521705057434,-502.55803301049417
168,0.0,10525.081108858545,-359.80557438692335,-184.78944848724723,-502.30370773203543
169,0.0,10533.4202112385,-359.56916653261555,-182.3136799239201,-502.04938245357675
170,0.0,10541.759313618453,-359.3327586783077,-179.83791136059298,-501.795057175118
171,0.0,10550.098415998407,-359.0963508239999,-177.36214279726585,-501.5407318966593
172,0.0,10558.437518378361,-358.85994296969204,-174.88637423393874,-501.2864066182006
173,0.0,10566.776620758315,-358.62353511538424,-172.4106056706116,-501.03208133974186
174,0.0,10575.11572313827,-358.38712726107644,-169.9348371072845,-500.7777560612832
175,0.0,10583.454825518224,-358.1507194067686,-167.45906854395736,-500.52343078282445
176,0.0,10591.793927898178,-357.9143115524608,-164.98329998063022,-500.2691055043657
177,0.0,10600.133030278132,-357.67790369815293,-162.5075314173031,-500.01478022590703
178,0.0,10608.472132658086,-357.44149584384513,-160.03176285397598,-499.7604549474483
179,0.0,10616.81123503804,-357.2050879895373,-157.55599429064887,-499.50612966898956
180,0.0,10625.150337417994,-356.9686801352295,-155.08022572732173,-499.2518043905309
181,0.0,10633.489439797948,-356.7322722809217,-152.60445716399462,-498.99747911207214
182,0.0,10641.828542177902,-356.4958644266138,-150.1286886006675,-498.7431538336134
183,0.0,10650.167644557856,-356.259456572306,-147.65292003734038,-498.4888285551547
184,0.0,10658.50674693781,-356.02304871799817,-145.17715147401324,-498.234503276696
185,0.0,10666.845849317764,-355.78664086369037,-142.70138291068614,-497.9801779982373
186,0.0,10675.184951697718,-355.5502330093825,-140.225614347359,-497.7258527197786
187,0.0,10683.524054077672,-355.3138251550747,-137.7498457840319,-497.47152744131984
188,0.0,10691.863156457626,-355.0774173007669,-135.27407722070475,-497.21720216286116
189,0.0,10700.20225883758,-354.84100944645905,-132.79830865737762,-496.9628768844024
190,0.0,10708.541361217534,-354.60460159215125,-130.3225400940505,-496.7085516059437
191,0.0,10716.880463597488,-354.3681937378434,-127.84677153072337,-496.454226327485
192,0.0,10725.219565977442,-354.1317858835356,-125.37100296739627,-496.19990104902627
193,531.8948361927509,10733.558668357397,-353.89537802922774,-122.89523440406913,-495.94557577056753
194,7.057930803061483e-19,10741.89777073735,-353.65897017491994,-120.41946584074202,-495.69125049210885
195,0.0,10750.236873117305,-353.42256232061214,-117.94369727741491,-495.4369252136501
196,0.0,10758.575975497259,-353.1861544663043,-115.46792871408775,-495.18259993519143
197,0.0,10766.915077877213,-352.9497466119965,-112.99216015076064,-494.9282746567327
198,0.0,10775.254180257167,-352.71333875768863,-110.51639158743353,-494.67394937827396
199,0.0,10783.59328263712,-352.47693090338083,-108.04062302410642,-494.4196240998153
200,0.0,10791.932385017075,-352.240523049073,-105.56485446077926,-494.16529882135654
201,0.0,10800.271487397029,-352.0041151947652,-103.08908589745215,-493.9109735428978
202,0.0,10808.610589776983,-351.7677073404574,-100.61331733412504,-493.6566482644391
203,0.0,10816.949692156937,-351.5312994861495,-98.13754877079788,-493.4023229859804
204,0.0,10825.288794536891,-351.2948916318417,-95.66178020747077,-493.14799770752165
205,0.0,10833.627896916845,-351.05848377753387,-93.18601164414366,-492.893672429063
206,0.0,10841.9669992968,-350.82207592322607,-90.71024308081655,-492.63934715060424
207,0.0,10850.306101676753,-350.5856680689182,-88.23447451748939,-492.38502187214556
208,0.0,10858.645204056707,-350.3492602146104,-85.75870595416228,-492.1306965936868
209,0.0,10866.984306436661,-350.1128523603026,-83.28293739083517,-491.8763713152281
210,0.0,10875.323408816615,-349.87644450599475,-80.80716882750806,-491.6220460367694
211,0.0,10883.66251119657,-349.64003665168696,-78.3314002641809,-491.36772075831067
212,9.099376754277888e-18,10892.001613576524,-349.4036287973791,-75.85563170085379,-491.11339547985193
213,1.3394822515792678e-17,10900.340715956478,-349.1672209430713,-73.37986313752668,-490.85907020139325
214,3.376068298455527e-17,10908.679818336432,-348.93081308876344,-70.90409457419958,-490.6047449229345
215,173.2857260822968,10917.018920716386,-348.69440523445564,-68.42832601087241,-490.3504196444758
216,0.0,10925.35802309634,-348.45799738014784,-65.9525574475453,-490.0960943660171
217,0.0,10933.697125476294,-348.22158952584,-63.476788884218195,-489.84176908755836
218,0.0,10942.036227856248,-347.9851816715322,-61.00102032089103,-489.5874438090997
219,0.0,10950.375330236202,-347.74877381722433,-58.52525175756392,-489.33311853064095
220,0.0,10958.714432616156,-347.51236596291653,-56.049483194236814,-489.0787932521822
221,0.0,10967.05353499611,-347.2759581086087,-53.573714630909706,-488.82446797372353
222,0.0,10975.392637376064,-347.0395502543009,-51.09794606758254,-488.5701426952648
223,0.0,10983.731739756018,-346.8031423999931,-48.62217750425543,-488.31581741680606
224,0.0,10992.070842135972,-346.5667345456852,-46.146408940928325,-488.0614921383474
225,0.0,11000.409944515926,-346.3303266913774,-43.67064037760122,-487.80716685988864
226,0.0,11008.74904689588,-346.09391883706957,-41.19487181427405,-487.5528415814299
227,0.0,11017.088149275834,-345.85751098276177,-38.719103250946944,-487.2985163029712
228,0.0,11025.427251655788,-345.6211031284539,-36.243334687619836,-487.0441910245125
229,0.0,11033.766354035743,-345.3846952741461,-33.76756612429273,-486.7898657460538
230,0.0,11042.105456415697,-345.1482874198383,-31.291797560965563,-486.53554046759507
231,0.0,11050.44455879565,-344.91187956553046,-28.816028997638455,-486.28121518913633
232,0.0,11058.783661175605,-344.67547171122266,-26.340260434311347,-486.02688991067765
233,0.0,11067.122763555559,-344.4390638569148,-23.864491870984182,-485.7725646322189
234,0.0,11075.461865935513,-344.202656002607,-21.388723307657074,-485.5182393537602
235,57.30213958919537,11083.800968315467,-343.96624814829914,-18.912954744329966,-485.2639140753015
236,488.8944046076763,11092.140070695421,-343.72984029399134,-16.437186181002858,-485.00958879684276
237,304.7609093908941,11100.479173075375,-343.4934324396835,-13.961417617675693,-484.755263518384
238,1.7542512518002903e-19,11108.818275455329,-343.2570245853757,-11.485649054348585,-484.50093823992535
239,0.0,11117.157377835283,-343.0206167310679,-9.009880491021477,-484.2466129614666
240,0.0,11125.496480215237,-342.78420887676003,-6.534111927694369,-483.99228768300793
241,0.0,11133.835582595191,-342.54780102245223,-4.058343364367204,-483.7379624045492
242,0.0,11142.174684975145,-342.3113931681444,-1.5825748010400957,-483.48363712609046
243,0.0,11150.5137873551,-342.0749853138366,0.8931937622870123,-483.2293118476318
244,0.0,11158.852889735053,-341.8385774595288,3.368962325614177,-482.97498656917304
245,0.0,11167.191992115007,-341.6021696052209,5.844730888941285,-482.7206612907143
246,0.0,11175.531094494962,-341.3657617509131,8.320499452268393,-482.4663360122556
247,0.0,11183.870196874916,-341.12935389660527,10.796268015595501,-482.2120107337969
248,0.0,11192.20929925487,-340.89294604229747,13.272036578922666,-481.95768545533815
249,0.0,11200.548401634824,-340.6565381879896,15.747805142249774,-481.70336017687947
250,0.0,11208.887504014778,-340.4201303336818,18.223573705576882,-481.44903489842073
251,0.0,11217.226606394732,-340.18372247937396,20.69934226890399,-481.19470961996205
252,0.0,11225.565708774686,-339.94731462506616,23.175110832231155,-480.9403843415033
253,0.0,11233.90481115464,-339.71090677075836,25.650879395558263,-480.6860590630446
254,0.0,11242.243913534594,-339.4744989164505,28.12664795888537,-480.4317337845859
255,0.0,11250.583015914548,-339.2380910621427,30.60241652221248,-480.17740850612716
256,29.494438885746998,11258.922118294502,-339.00168320783484,33.078185085539644,-479.9230832276684
257,887.7397188423554,11267.261220674456,-338.76527535352704,35.55395364886675,-479.66875794920975
258,271.7368408334408,11275.60032305441,-338.52886749921925,38.02972221219386,-479.414432670751
259,0.0,11283.939425434364,-338.2924596449114,40.505490775521025,-479.1601073922923
260,0.0,11292.278527814318,-338.0560517906036,42.98125933884813,-478.9057821138336
261,0.0,11300.617630194272,-337.81964393629573,45.45702790217524,-478.65145683537486
262,0.0,11308.956732574226,-337.58323608198793,47.93279646550235,-478.3971315569162
263,0.0,11317.29583495418,-337.3468282276801,50.408565028829514,-478.14280627845744
264,0.0,11325.634937334135,-337.1104203733723,52.88433359215662,-477.8884809999987
265,0.0,11333.974039714089,-336.8740125190644,55.36010215548373,-477.63415572154
266,0.0,11342.313142094043,-336.6376046647566,57.83587071881084,-477.3798304430813
267,0.0,11350.652244473997,-336.4011968104488,60.311639282138,-477.12550516462255
268,0.0,11358.99134685395,-336.16478895614097,62.78740784546511,-476.8711798861639
269,0.0,11367.330449233905,-335.92838110183317,65.26317640879222,-476.61685460770514
270,0.0,11375.669551613859,-335.6919732475253,67.73894497211933,-476.3625293292464
271,0.0,11384.008653993813,-335.4555653932175,70.21471353544649,-476.1082040507877
272,0.0,11392.347756373767,-335.2191575389097,72.6904820987736,-475.853878772329
273,0.0,11400.686858753721,-334.98274968460186,75.16625066210071,-475.5995534938703
274,0.0,11409.025961133675,-334.74634183029406,77.64201922542787,-475.34522821541157
275,0.0,11417.36506351363,-334.5099339759862,80.11778778875498,-475.09090293695283
276,0.0,11425.704165893583,-334.2735261216784,82.59355635208209,-474.8365776584941
277,0.0,11434.043268273537,-334.03711826737054,85.0693249154092,-474.5822523800354
278,0.0,11442.382370653491,-333.80071041306275,87.54509347873636,-474.3279271015767
279,0.0,11450.721473033445,-333.5643025587549,90.02086204206347,-474.073601823118
280,0.0,11459.0605754134,-333.3278947044471,92.49663060539058,-473.81927654465926
281,0.0,11467.399677793353,-333.0914868501393,94.97239916871769,-473.5649512662005
282,0.0,11475.738780173308,-332.85507899583143,97.44816773204485,-473.31062598774184
283,203.0623012115253,11484.077882553262,-332.61867114152363,99.92393629537196,-473.0563007092831
284,78.44053364842372,11492.416984933216,-332.3822632872158,102.39970485869907,-472.8019754308244
285,0.0,11500.75608731317,-332.145855432908,104.87547342202618,-472.5476501523657
286,0.0,11509.095189693124,-331.9094475786002,107.35124198535334,-472.29332487390695
287,1.780018613480424e-18,11517.434292073078,-331.6730397242923,109.82701054868045,-472.0389995954482
288,144.70707737663574,11525.773394453032,-331.4366318699845,112.30277911200756,-471.78467431698954
289,163.52251800267587,11534.112496832986,-331.20022401567667,114.77854767533472,-471.5303490385308
290,8.86477249651644,11542.45159921294,-330.96381616136887,117.25431623866183,-471.2760237600721
291,8.018604508631396e-29,11550.790701592894,-330.727408307061,119.73008480198894,-471.0216984816134
292,0.0,11559.129803972848,-330.4910004527532,122.20585336531605,-470.76737320315465
293,0.0,11567.468906352802,-330.25459259844536,124.68162192864321,-470.51304792469597
294,117.63878251576527,11575.808008732756,-330.01818474413756,127.15739049197032,-470.25872264623723
295,5.288504669963202e-18,11584.14711111271,-329.78177688982976,129.63315905529743,-470.00439736777855
296,0.8786311748829223,11592.486213492664,-329.5453690355219,132.10892761862453,-469.7500720893198
297,0.9146696620876557,11600.825315872618,-329.3089611812141,134.5846961819517,-469.4957468108611
298,0.0,11609.164418252572,-329.07255332690625,137.0604647452788,-469.24142153240234
299,0.0,11617.503520632526,-328.83614547259845,139.53623330860597,-468.98709625394366
300,0.0,11625.84262301248,-328.59973761829065,142.01200187193302,-468.7327709754849
301,0.0,11634.181725392435,-328.3633297639828,144.4877704352602,-468.47844569702625
302,0.0,11642.520827772389,-328.126921909675,146.96353899858735,-468.2241204185675
303,0.0,11650.859930152343,-327.89051405536713,149.4393075619144,-467.9697951401088
304,0.0,11659.199032532297,-327.65410620105934,151.91507612524157,-467.7154698616501
305,0.0,11667.53813491225,-327.4176983467515,154.39084468856862,-467.46114458319136
306,0.0,11675.877237292205,-327.1812904924437,156.86661325189579,-467.2068193047327
307,0.0,11684.216339672159,-326.9448826381358,159.34238181522295,-466.95249402627394
308,0.0,11692.555442052113,-326.708474783828,161.81815037855,-466.6981687478152
309,0.0,11700.894544432067,-326.4720669295202,164.29391894187717,-466.44384346935647
310,0.0,11709.233646812021,-326.23565907521237,166.76968750520433,-466.1895181908978
311,0.0,11717.572749191975,-325.99925122090457,169.24545606853138,-465.93519291243905
312,0.0,11725.91185157193,-325.7628433665967,171.72122463185855,-465.68086763398037
313,0.0,11734.250953951883,-325.5264355122889,174.1969931951856,-465.42654235552163
314,0.0,11742.590056331837,-325.2900276579811,176.67276175851276,-465.1722170770629
315,21.11245940130887,11750.929158711791,-325.05361980367326,179.14853032183993,-464.9178917986042
316,117.7481583114655,11759.268261091745,-324.81721194936546,181.62429888516698,-464.6635665201455
317,237.84871042642038,11767.6073634717,-324.5808040950576,184.10006744849414,-464.4092412416868
318,170.8304717179068,11775.946465851654,-324.3443962407498,186.5758360118213,-464.15491596322806
319,11.00464998813096,11784.285568231608,-324.10798838644195,189.05160457514836,-463.9005906847693
320,0.0,11792.624670611562,-323.87158053213415,191.52737313847553,-463.6462654063106
321,0.0,11800.963772991516,-323.6351726778263,194.0031417018027,-463.3919401278519
322,0.0,11809.30287537147,-323.3987648235185,196.47891026512974,-463.1376148493932
323,0.0,11817.641977751424,-323.1623569692107,198.9546788284569,-462.8832895709345
324,0.0,11825.981080131378,-322.92594911490283,201.43044739178396,-462.62896429247576
325,0.0,11834.320182511332,-322.68954126059504,203.90621595511112,-462.374639014017
326,0.0,11842.659284891286,-322.4531334062872,206.3819845184383,-462.12031373555834
327,0.0,11850.99838727124,-322.2167255519794,208.85775308176534,-461.8659884570996
328,0.0,11859.337489651194,-321.9803176976716,211.3335216450925,-461.6116631786409
329,9.801417635886244e-28,11867.676592031148,-321.7439098433637,213.80929020841967,-461.3573379001822
330,17.720909140900698,11876.015694411102,-321.5075019890559,216.28505877174672,-461.10301262172345
331,62.82462444807703,11884.354796791056,-321.27109413474807,218.76082733507388,-460.8486873432647
332,5.506773251054567e-18,11892.69389917101,-321.03468628044027,221.23659589840105,-460.59436206480603
333,0.0,11901.033001550964,-320.7982784261324,223.7123644617281,-460.3400367863473
334,0.0,11909.372103930918,-320.5618705718246,226.18813302505527,-460.0857115078886
